timestamp,sum_oi,sum_oi_value
1782984900000,10761576.36000000,853766113.50503170
1782985200000,10742912.46000000,855422776.83410170
1782985500000,10749801.43000000,853882923.13101670
1782985800000,10737339.33000000,853081609.76850000
1782986100000,10741518.06000000,854702592.03420000
1782986400000,10740317.55000000,853272905.63705170
1782986700000,10742220.29000000,854266158.74989710
1782987000000,10758490.30000000,855622733.55900000
1782987300000,10754006.04000000,856668917.11047360
1782987600000,10742407.07000000,856706963.83250000
1782987900000,10853793.32000000,869967543.25125630
1782988200000,10868587.75000000,871821481.02830390
1782988500000,10912380.33000000,879101359.38480000
1782988800000,10957479.65000000,885488919.36248800
1782989100000,10985705.71000000,890391447.79550000
1782989400000,11150426.64000000,907175516.98192910
1782989700000,11153355.58000000,911532374.37581460
1782990000000,11244264.91000000,922367050.56730000
1782990300000,11236694.57000000,916577176.07490000
1782990600000,11248378.45000000,919207728.96569470
1782990900000,11254173.31000000,925993379.94680000
1782991200000,11265993.04000000,924527722.13142250
1782991500000,11351799.79000000,938002355.87441400
1782991800000,11326370.40000000,933684283.75476010
1782992100000,11343698.42000000,932905758.06080000
1782992400000,11369291.17000000,935465277.46760000
1782992700000,11345220.57000000,935073079.37940000
1782993000000,11361123.42000000,935162149.64812350
1782993300000,11365304.08000000,935250872.74320000
1782993600000,11369043.75000000,937066586.84871880
1782993900000,11383954.88000000,936300224.53819920
1782994200000,11383344.29000000,936494724.82794440
1782994500000,11380130.28000000,936015715.53000000
1782994800000,11331577.52000000,926314458.02850150
1782995100000,11326397.52000000,926046261.23520000
1782995400000,11212442.40000000,919740139.18994390
1782995700000,11010851.95000000,896503565.76900000
1782996000000,10922638.07000000,888230806.54614810
1782996300000,10919933.46000000,886487348.98282770
1782996600000,10892424.87000000,886380935.36203030
1782996900000,10880524.40000000,886109907.13600000
1782997200000,10853302.45000000,883133220.35650000
1782997500000,10846595.13000000,881394320.26380000
1782997800000,10862330.93000000,885778741.65823160
1782998100000,10836293.69000000,882291032.23980000
1782998400000,10792206.47000000,877099496.56145570
1782998700000,10757616.16000000,876422988.55520000
1782999000000,10622653.51000000,859053989.35370000
1782999300000,10616382.41000000,866171343.32742950
1782999600000,10635145.91000000,867998716.27094590
1782999900000,10635065.13000000,869522925.02880000
1783000200000,10611891.24000000,866779276.48320000
1783000500000,10602035.98000000,864702054.52880000
1783000800000,10588700.26000000,862555523.17960000
1783001100000,10570005.37000000,858284436.04400000
1783001400000,10555516.77000000,856316787.95333850
1783001700000,10541889.93000000,856753956.01824140
1783002000000,10548232.32000000,854743510.11189170
1783002300000,10501753.42000000,846651360.72040000
1783002600000,10473187.11000000,843719953.58160000
1783002900000,10472976.49000000,843179337.20990000
1783003200000,10476981.26000000,844968538.61900000
1783003500000,10476516.35000000,843254801.01150000
1783003800000,10477006.90000000,846005300.28524390
1783004100000,10698355.55000000,858084075.03915830
1783004400000,10757545.95000000,865982448.97500000
1783004700000,10759055.59000000,864182476.20181010
1783005000000,10751867.61000000,862371338.90394880
1783005300000,10750330.93000000,863359076.98830000
1783005600000,10749673.11000000,863628737.65740000
1783005900000,10744815.53000000,866494599.64557120
1783006200000,10738382.31000000,865943149.47840000
1783006500000,10727669.03000000,865508337.34040000
1783006800000,10729218.39000000,864989586.60180000
1783007100000,10733232.06000000,866407116.75459420
1783007400000,10738087.48000000,865563307.35254790
1783007700000,10734460.11000000,866378275.47810000
1783008000000,10739022.79000000,867713041.43200000
1783008300000,10733186.98000000,867866530.65611400
1783008600000,10724813.63000000,867208430.12180000
1783008900000,10725816.56000000,868391593.75280710
1783009200000,10715041.60000000,864596706.70400000
1783009500000,10708130.91000000,864461809.61805370
1783009800000,10670311.43000000,858533257.65780000
1783010100000,10707507.62000000,859705786.80980000
1783010400000,10697577.76000000,858167880.64712750
1783010700000,10688752.79000000,857142105.90667640
1783011000000,10725626.47000000,864056468.42320000
1783011300000,10737425.64000000,866188126.37880000
1783011600000,10719488.75000000,862931391.96536150
1783011900000,10706635.83000000,863490179.68950000
1783012200000,10700926.73000000,863350768.57640000
1783012500000,10689365.78000000,864569727.34665200
1783012800000,10680600.47000000,864701414.05120000
1783013100000,10669670.23000000,864595299.61611390
1783013400000,10672151.61000000,865298052.53880000
1783013700000,10667830.29000000,862444796.34419610
1783014000000,10654512.16000000,860138766.67680000
1783014300000,10651707.55000000,860871004.19100000
1783014600000,10649947.60000000,859039209.31347230
1783014900000,10644361.01000000,860064369.60800000
1783015200000,10647657.16000000,858161657.89934210
1783015500000,10648341.03000000,859747054.76220000
1783015800000,10640367.75000000,861550576.71750000
1783016100000,10642949.92000000,862611091.01600000
1783016400000,10644643.90000000,861790370.14400000
1783016700000,10646200.20000000,860532362.16600000
1783017000000,10634891.71000000,860472778.66987230
1783017300000,10657495.18000000,862534604.73036290
1783017600000,10667206.41000000,863894176.81673090
1783017900000,10659747.73000000,863673386.41728780
1783018200000,10654796.14000000,865120876.78634380
1783018500000,10659244.19000000,862865817.18050000
1783018800000,10625506.16000000,860629388.03474030
1783019100000,10619340.72000000,860378985.13440000
1783019400000,10614245.17000000,859223146.51150000
1783019700000,10607579.31000000,859850378.86860000
1783020000000,10612960.36000000,858968305.82256830
1783020300000,10604337.42000000,857360680.40700000
1783020600000,10594953.74000000,856390110.80420000
1783020900000,10593247.21000000,856569969.40060000
1783021200000,10592824.83000000,856853600.49870000
1783021500000,10591137.79000000,858296729.26104570
1783021800000,10589533.85000000,857858137.18850000
1783022100000,10583110.94000000,857116952.06315770
1783022400000,10591647.99000000,855850617.36883900
1783022700000,10582541.72000000,853373215.89885140
1783023000000,10577463.98000000,853281519.70608690
1783023300000,10576011.31000000,854032753.35091700
1783023600000,10573337.92000000,853162636.76480000
1783023900000,10573511.86000000,852436526.15320000
1783024200000,10576910.89000000,852404506.90058960
1783024500000,10575063.24000000,853301852.83560000
1783024800000,10575820.21000000,853971271.58499900
1783025100000,10575248.03000000,853872801.09315660
1783025400000,10576509.37000000,855902286.96006900
1783025700000,10575007.19000000,854989331.31150000
1783026000000,10580833.80000000,856835921.12400000
1783026300000,10570434.40000000,855344865.08644460
1783026600000,10561602.64000000,854644885.62880000
1783026900000,10558979.11000000,855699667.07440000
1783027200000,10554141.42000000,855070765.26830090
1783027500000,10556229.74000000,855265733.53480000
1783027800000,10556178.57000000,853908974.01713050
1783028100000,10561091.33000000,853396309.56554190
1783028400000,10559336.18000000,853793070.94743080
1783028700000,10553857.01000000,851766985.48005830
1783029000000,10546528.64000000,849206486.09280000
1783029300000,10546481.59000000,850587209.25060340
1783029600000,10548312.54000000,851827419.38872470
1783029900000,10555048.93000000,849936985.36028590
1783030200000,10554036.46000000,849494394.66540000
1783030500000,10550461.02000000,848784589.05900000
1783030800000,10556668.16000000,850550753.65120000
1783031100000,10554887.75000000,850771541.36684950
1783031400000,10555369.24000000,850973868.12880000
1783031700000,10553646.13000000,850729414.53930000
1783032000000,10558125.73000000,850948785.03270690
1783032300000,10557856.76000000,850118626.31520000
1783032600000,10559702.53000000,850049938.11887680
1783032900000,10559324.84000000,852500443.65122680
1783033200000,10558289.87000000,851314912.21810000
1783033500000,10562392.94000000,850498056.79509970
1783033800000,10561574.12000000,851474105.55440000
1783034100000,10559956.69000000,850076513.54500000
1783034400000,10560169.95000000,850907717.58929100
1783034700000,10559814.58000000,851543447.73120000
1783035000000,10561084.36000000,851768761.03343830
1783035300000,10559715.81000000,852274663.02510000
1783035600000,10557221.61000000,850278628.46940000
1783035900000,10555547.16000000,850781558.80912110
1783036200000,10554353.80000000,851103090.43200000
1783036500000,10559022.35000000,852218693.86850000
1783036800000,10562380.64000000,852187965.78961070
1783037100000,10563222.22000000,852874562.04280000
1783037400000,10564316.54000000,851378269.95860000
1783037700000,10567646.06000000,852809037.04200000
1783038000000,10558611.11000000,852291088.79920000
1783038300000,10558386.83000000,851465849.56430000
1783038600000,10555636.95000000,850581349.04919670
1783038900000,10549143.89000000,849594174.75563760
1783039200000,10551770.47000000,852009685.96320960
1783039500000,10558706.62000000,853249081.96220000
