timestamp,sum_oi,sum_oi_value
1783065300000,8551056.38000000,66490672.78960090
1783065600000,8548126.73000000,66376204.05845000
1783065900000,8554272.60000000,66492360.91980000
1783066200000,8556932.92000000,66444584.12380000
1783066500000,8555192.43000000,66465289.98867000
1783066800000,8552928.56000000,66467754.92235392
1783067100000,8549412.25000000,66480471.34788431
1783067400000,8548355.73000000,66506207.57940000
1783067700000,8546884.23000000,66488713.84177759
1783068000000,8549324.77000000,66505539.95727354
1783068300000,8545628.23000000,66817422.13865062
1783068600000,8541909.03000000,66601438.53475876
1783068900000,8536521.54000000,66355454.28825586
1783069200000,8538617.24000000,66404826.27548000
1783069500000,8540939.43000000,66516836.28084000
1783069800000,8540934.51000000,66608891.44432753
1783070100000,8544294.19000000,66719363.35210434
1783070400000,8547113.42000000,66611606.38353633
1783070700000,8550871.94000000,66645495.90036000
1783071000000,8552601.96000000,66608227.16779304
1783071300000,8544467.99000000,66440572.42457049
1783071600000,8535934.71000000,66272997.08844000
1783071900000,8534371.50000000,66354738.41250000
1783072200000,8530331.85000000,66478572.70475165
1783072500000,8529822.52000000,66455847.25332000
1783072800000,8528649.07000000,66428227.92730581
1783073100000,8526980.60000000,66536943.28777129
1783073400000,8528842.90000000,66472914.73351526
1783073700000,8530464.68000000,66614398.68612000
1783074000000,8529018.81000000,66528384.47117408
1783074300000,8528742.62000000,66633849.89136239
1783074600000,8526703.32000000,66702881.21069761
1783074900000,8523187.02000000,66627571.78345007
1783075200000,8526889.87000000,66735917.93356633
1783075500000,8586603.15000000,67595974.23093963
1783075800000,8590076.70000000,67543773.09210000
1783076100000,8592583.39000000,67659708.35769875
1783076400000,8590645.46000000,67385022.98824000
1783076700000,8588003.54000000,67453892.99825059
1783077000000,8590306.80000000,67525909.01957278
1783077300000,8584220.17000000,67497723.19671000
1783077600000,8580032.89000000,67430478.48251000
1783077900000,8578587.47000000,67512867.44631965
1783078200000,8576123.46000000,67326531.24427728
1783078500000,8571312.18000000,67341743.35404973
1783078800000,8568464.78000000,67195651.68485315
1783079100000,8566174.26000000,67210203.24396000
1783079400000,8566537.10000000,67427213.51410000
1783079700000,8559252.89000000,67403533.96599830
1783080000000,8554002.26000000,67351592.67786749
1783080300000,8553965.27000000,67430908.22341000
1783080600000,8556255.81000000,67298175.94283920
1783080900000,8545255.76000000,67259708.08696000
1783081200000,8530453.70000000,66844635.19320000
1783081500000,8528185.48000000,66926571.17499321
1783081800000,8529923.67000000,66917251.19115000
1783082100000,8547307.05000000,67053623.80725000
1783082400000,8542396.53000000,66921134.41602000
1783082700000,8540114.39000000,66915890.37648857
1783083000000,8538767.40000000,66923122.48736111
