timestamp,buy_sell_ratio,buy_vol,sell_vol
1782990000000,0.8568,549.1350,640.9300
1782990300000,0.5823,345.3890,593.1160
1782990600000,1.6545,571.3830,345.3560
1782990900000,1.0914,389.8820,357.2470
1782991200000,0.8647,220.4810,254.9700
1782991500000,0.9905,253.1910,255.6200
1782991800000,0.4105,161.0430,392.3340
1782992100000,0.8951,212.5310,237.4260
1782992400000,0.8620,668.7330,775.7770
1782992700000,0.9476,643.6410,679.2300
1782993000000,1.1116,282.7280,254.3320
1782993300000,0.7510,283.4610,377.4540
1782993600000,1.2001,552.1000,460.0440
1782993900000,1.6657,747.8520,448.9780
1782994200000,0.7602,534.9150,703.6470
1782994500000,0.9624,535.3900,556.3090
1782994800000,1.1305,622.9620,551.0330
1782995100000,1.5135,1316.9660,870.1410
1782995400000,1.0943,20894.5320,19094.7030
1782995700000,0.8444,6450.8260,7639.3620
1782996000000,0.8703,4444.9860,5107.3920
1782996300000,0.8257,2979.5850,3608.6940
1782996600000,0.8683,1751.8910,2017.5180
1782996900000,1.0254,2738.5100,2670.7480
1782997200000,1.0115,3545.9400,3505.7630
1782997500000,1.0444,1440.1450,1378.9780
1782997800000,1.0252,1216.8950,1186.9970
1782998100000,0.9042,1036.0220,1145.8180
1782998400000,0.9773,783.6360,801.8430
1782998700000,0.8457,1205.8990,1425.9500
1782999000000,1.5546,4582.0300,2947.4710
1782999300000,0.8932,1979.2870,2215.8780
1782999600000,0.8425,1341.8670,1592.7710
1782999900000,1.0955,1863.7330,1701.2940
1783000200000,0.8410,1288.7790,1532.3510
1783000500000,1.1202,2931.1200,2616.5990
1783000800000,0.8266,2457.2380,2972.7500
1783001100000,1.1144,995.0200,892.9130
1783001400000,0.8121,940.2530,1157.7700
1783001700000,1.2429,1421.0810,1143.3880
1783002000000,0.6118,953.1880,1557.9050
1783002300000,0.7324,1041.2140,1421.5870
1783002600000,1.7783,1513.2770,850.9460
1783002900000,0.9220,713.5960,773.9640
1783003200000,0.9494,667.4540,703.0520
1783003500000,1.0832,760.7470,702.3460
1783003800000,0.6920,703.5450,1016.6610
1783004100000,0.8603,903.0150,1049.7020
1783004400000,1.0707,770.1640,719.3060
1783004700000,0.8542,966.1750,1131.1480
1783005000000,1.1379,1162.3350,1021.5000
1783005300000,0.8202,760.1570,926.7550
1783005600000,1.3253,611.7870,461.6310
1783005900000,0.6815,424.2000,622.4400
1783006200000,1.2613,381.1320,302.1800
1783006500000,0.9930,286.4340,288.4660
1783006800000,1.0747,265.6650,247.2000
1783007100000,1.1010,239.4450,217.4870
1783007400000,1.5607,404.9970,259.4950
1783007700000,0.6917,205.0040,296.3940
1783008000000,0.5758,252.0920,437.7920
1783008300000,0.6471,377.6800,583.6930
1783008600000,1.4345,460.0640,320.7250
1783008900000,0.8108,335.6840,414.0290
1783009200000,0.4294,374.0080,871.0020
1783009500000,0.9803,438.3450,447.1620
1783009800000,1.2482,3170.9420,2540.3980
1783010100000,1.0266,1449.0250,1411.5170
1783010400000,0.9294,706.9310,760.6320
1783010700000,1.6875,1021.7980,605.5180
1783011000000,1.0104,413.9460,409.6930
1783011300000,1.2142,654.0180,538.6280
1783011600000,0.6794,401.7910,591.3950
1783011900000,0.6902,551.6610,799.2400
1783012200000,1.4480,287.1850,198.3340
1783012500000,1.4525,356.0840,245.1560
1783012800000,1.0350,373.1620,360.5570
1783013100000,0.6350,383.9190,604.5800
1783013400000,0.9555,426.4670,446.3310
1783013700000,0.6043,233.3410,386.1520
1783014000000,1.1006,373.6720,339.5210
