timestamp,open,high,low,close,volume
1765440000000,4217.00,4300.00,4100.00,4217.00,154.809
1765440900000,4221.00,4228.00,4217.00,4217.70,81.395
1765441800000,4223.00,4225.00,4217.70,4220.10,45.200
1765442700000,4225.00,4249.99,4215.00,4226.84,75.942
1765443600000,4226.50,4236.00,4219.50,4225.66,60.172
1765444500000,4223.90,4233.00,4221.00,4228.80,27.082
1765445400000,4228.00,4234.98,4226.31,4229.00,26.751
1765446300000,4229.00,4241.00,4226.00,4236.00,39.794
1765447200000,4234.80,4237.00,4227.00,4231.20,21.563
1765448100000,4229.00,4235.00,4226.20,4233.80,23.949
1765449000000,4229.51,4239.50,4229.00,4229.12,19.082
1765449900000,4229.12,4233.00,4226.20,4232.00,10.714
1765450800000,4231.98,4235.00,4221.00,4222.00,18.840
1765451700000,4225.50,4231.00,4222.00,4224.00,14.555
1765452600000,4225.69,4228.99,4216.00,4221.29,11.312
1765453500000,4221.19,4227.50,4218.00,4224.00,9.166
1765454400000,4224.00,4227.20,4220.00,4225.66,6.342
1765455300000,4222.10,4226.70,4220.00,4225.50,6.178
1765456200000,4221.70,4226.79,4218.00,4220.01,19.566
1765457100000,4225.00,4226.60,4220.00,4224.80,9.874
1765458000000,4224.80,4226.75,4220.58,4226.59,7.729
1765458900000,4221.10,4228.00,4220.00,4223.56,22.095
1765459800000,4223.56,4225.80,4219.80,4223.00,14.047
1765460700000,4221.30,4228.00,4221.13,4223.90,8.969
1765461600000,4225.89,4231.00,4222.00,4231.00,9.991
1765462500000,4223.30,4230.00,4221.16,4226.00,13.881
1765463400000,4227.10,4230.98,4223.11,4230.50,10.437
1765464300000,4226.20,4236.00,4225.40,4226.20,17.853
1765465200000,4231.19,4236.89,4226.56,4233.80,10.839
1765466100000,4233.80,4234.50,4229.00,4234.49,11.902
1765467000000,4232.90,4234.50,4230.20,4233.90,6.204
1765467900000,4231.22,4239.00,4231.22,4238.47,12.998
1765468800000,4238.47,4238.50,4230.60,4231.12,10.622
1765469700000,4232.00,4238.00,4228.97,4229.54,12.338
1765470600000,4233.30,4238.30,4229.48,4232.10,7.195
1765471500000,4234.99,4249.99,4232.00,4248.07,14.277
1765472400000,4249.99,4280.00,4235.00,4269.00,50.726
1765473300000,4269.20,4285.11,4269.20,4278.80,23.825
1765474200000,4272.55,4284.90,4250.00,4271.46,20.654
1765475100000,4271.40,4271.57,4263.00,4267.60,8.355
1765476000000,4267.60,4288.63,4100.00,4240.00,66.469
1765476900000,4240.00,4266.00,4221.40,4247.71,21.293
1765477800000,4247.83,4264.00,4247.20,4258.55,7.788
1765478700000,4258.66,4410.00,4256.22,4290.00,75.089
