timestamp,sum_oi,sum_oi_value
1782969000000,57222.94200000,232368633.95592000
1782969300000,57220.86200000,232197108.11842000
1782969600000,57188.84500000,232242755.76810000
1782969900000,57216.87700000,232550558.37249000
1782970200000,57348.81400000,232840772.74512000
1782970500000,57275.66800000,232466471.98164000
1782970800000,57214.94400000,232588473.90048000
1782971100000,57365.37400000,233168386.58187148
1782971400000,57305.38700000,232827741.35248858
1782971700000,57258.05800000,232833594.47062000
1782972000000,57359.42700000,233383462.98333000
1782972300000,57254.75200000,233167518.16789250
1782972600000,57052.60900000,232315328.10973970
1782972900000,57072.67600000,232321747.10588000
1782973200000,57209.70700000,233227384.62397000
1782973500000,57280.41300000,233748622.82311100
1782973800000,57273.38200000,233484595.98772746
1782974100000,57239.56000000,233434373.59200000
1782974400000,57302.74400000,233517277.21160000
1782974700000,59213.42200000,240924277.21684667
1782975000000,59468.03200000,242344124.00640000
1782975300000,59454.37900000,242246894.12790470
1782975600000,59431.02100000,242239815.06002066
1782975900000,59276.67900000,241366338.15294000
1782976200000,59277.19900000,241494848.56540298
1782976500000,59220.09000000,241002452.41356760
1782976800000,59234.04600000,240913244.38582715
1782977100000,59082.96600000,240134443.69176000
1782977400000,59058.29400000,240038093.48873320
1782977700000,59056.50400000,240112564.47937438
1782978000000,59024.87400000,240402999.56334000
1782978300000,58949.28700000,240290262.65514000
1782978600000,59016.98500000,240282342.89885000
1782978900000,59002.44900000,240064096.19971168
1782979200000,59051.75200000,240131571.23589080
1782979500000,59293.84800000,241191069.50239015
1782979800000,59320.08100000,241627322.88821630
1782980100000,59337.53700000,241576568.74246013
1782980400000,59102.25800000,240836743.66465378
1782980700000,59136.06300000,241112063.31617317
1782981000000,59564.92200000,242874723.17277616
1782981300000,59446.56300000,242312533.72433653
1782981600000,59487.82300000,242565771.67570746
1782981900000,60171.26600000,245389855.28854000
1782982200000,59952.99800000,244609721.28830110
1782982500000,59894.19900000,244406263.51696550
1782982800000,58892.15800000,240227773.55491257
1782983100000,58383.55700000,238097866.67372158
1782983400000,58386.24100000,237838688.16314000
1782983700000,58361.06600000,237837855.47971743
1782984000000,58306.48800000,237539189.06665350
