timestamp,open,high,low,close,volume
1781881200000,63174.80,63229.90,63082.50,63158.50,1034.539
1781882100000,63158.60,63188.60,62992.00,63034.50,1315.241
1781883000000,63034.40,63266.30,63034.40,63220.80,1158.535
1781883900000,63220.90,63260.10,63170.70,63193.00,920.486
1781884800000,63193.10,63376.60,63068.50,63359.50,2041.726
1781885700000,63359.50,63367.10,63239.60,63286.30,1558.102
1781886600000,63286.20,63363.60,63219.10,63219.10,794.419
1781887500000,63219.10,63219.20,62897.80,62943.70,1978.309
1781888400000,62943.70,63004.90,62860.00,62974.00,1369.262
1781889300000,62973.90,63099.00,62836.60,62899.90,1337.373
1781890200000,62900.00,63087.00,62884.20,63073.20,820.227
1781891100000,63073.10,63213.00,63010.10,63166.70,1332.536
1781892000000,63166.60,63175.30,63076.20,63133.90,569.336
1781892900000,63133.90,63137.80,63079.30,63083.90,399.712
1781893800000,63083.90,63159.20,62958.00,63029.40,827.447
1781894700000,63029.30,63115.00,62982.50,63079.30,369.886
1781895600000,63079.20,63088.00,62972.60,63030.00,366.169
1781896500000,63029.90,63035.90,62907.40,62968.90,393.250
1781897400000,62968.90,63001.50,62927.50,62973.80,396.111
1781898300000,62973.80,63117.00,62958.00,63001.90,564.024
1781899200000,63001.80,63055.50,62986.70,63053.10,255.364
1781900100000,63053.20,63056.50,62926.20,63056.50,320.472
1781901000000,63056.40,63077.40,63004.00,63069.40,292.956
1781901900000,63069.30,63245.90,63063.30,63217.40,718.569
1781902800000,63217.30,63253.60,63119.90,63238.40,781.554
1781903700000,63238.40,63238.40,63129.70,63131.60,324.399
1781904600000,63131.60,63140.20,63060.30,63060.40,373.600
1781905500000,63060.30,63104.90,63024.10,63048.00,475.420
1781906400000,63048.00,63080.00,63015.10,63067.00,430.302
1781907300000,63067.00,63272.70,63066.90,63233.60,1005.419
1781908200000,63233.70,63321.70,63210.00,63291.70,1023.720
1781909100000,63291.80,63345.10,63270.80,63287.80,545.583
1781910000000,63287.80,63312.20,63250.00,63263.70,494.148
1781910900000,63263.80,63307.20,63252.30,63289.20,263.159
1781911800000,63289.20,63337.30,63274.00,63296.90,497.656
1781912700000,63296.80,63645.00,63266.40,63512.60,3968.921
1781913600000,63512.50,63585.70,63435.00,63493.80,1408.786
1781914500000,63493.90,63621.00,63441.00,63590.30,819.858
1781915400000,63590.30,63757.20,63500.30,63575.60,2422.394
1781916300000,63575.50,63578.80,63480.40,63496.80,969.796
1781917200000,63496.80,63513.60,63400.00,63422.20,685.388
1781918100000,63422.20,63488.50,63368.50,63474.60,669.999
1781919000000,63474.50,63594.20,63474.50,63540.70,949.981
1781919900000,63540.60,63558.80,63516.10,63550.90,339.604
1781920800000,63551.00,63551.00,63430.90,63441.80,478.985
1781921700000,63441.80,63441.90,63354.70,63382.30,488.684
1781922600000,63382.20,63469.60,63331.10,63372.30,702.290
1781923500000,63372.30,63400.00,63301.80,63305.70,1052.839
1781924400000,63305.80,63353.50,63283.50,63319.70,556.016
1781925300000,63319.80,63425.00,63319.80,63417.00,485.540
1781926200000,63417.00,63487.20,63382.90,63456.30,440.751
1781927100000,63456.30,63466.20,63400.00,63440.50,299.522
1781928000000,63440.50,63444.00,63367.60,63399.20,303.374
1781928900000,63399.10,63547.00,63392.40,63542.20,498.133
1781929800000,63542.20,63588.00,63487.60,63578.10,683.700
1781930700000,63578.20,63590.00,63511.50,63553.90,550.819
1781931600000,63553.90,63894.00,63509.10,63781.00,3502.337
1781932500000,63781.00,63812.70,63601.70,63604.50,1206.698
1781933400000,63604.50,63705.20,63604.50,63609.60,1054.288
1781934300000,63609.60,63685.00,63553.90,63645.50,763.106
1781935200000,63645.40,63692.30,63608.60,63656.70,566.009
1781936100000,63656.70,63724.30,63610.20,63672.20,537.624
1781937000000,63672.30,63723.30,63659.40,63723.10,410.375
1781937900000,63723.10,63730.00,63688.00,63710.00,398.411
1781938800000,63710.10,63710.10,63558.40,63636.40,954.159
1781939700000,63636.50,63763.20,63636.40,63763.00,625.232
1781940600000,63763.10,63774.20,63684.80,63720.50,693.646
1781941500000,63720.40,63742.20,63614.00,63625.00,1260.880
1781942400000,63625.00,63630.00,63434.40,63523.40,1991.370
1781943300000,63523.40,63553.70,63437.00,63450.00,859.402
1781944200000,63450.10,63466.30,63396.80,63422.90,995.263
1781945100000,63422.80,63430.60,63360.00,63390.80,899.071
1781946000000,63390.80,63505.20,63390.30,63488.30,1057.181
1781946900000,63488.20,63565.40,63476.40,63535.50,761.510
1781947800000,63535.50,63686.20,63523.30,63669.90,976.252
1781948700000,63669.90,63760.80,63604.60,63700.80,892.411
1781949600000,63700.80,63747.70,63652.90,63657.40,768.218
1781950500000,63657.40,63693.90,63609.30,63649.30,511.122
1781951400000,63649.20,63670.40,63559.80,63574.60,566.773
1781952300000,63574.50,63650.20,63574.50,63649.70,323.901
1781953200000,63649.60,63685.10,63586.80,63636.70,368.370
1781954100000,63636.70,63718.40,63626.70,63661.70,388.748
1781955000000,63661.70,63708.60,63649.20,63695.00,285.749
1781955900000,63695.00,63770.00,63651.20,63651.30,538.040
1781956800000,63651.40,63756.00,63640.00,63723.30,1012.737
1781957700000,63723.40,63743.80,63670.50,63705.80,416.956
1781958600000,63705.80,63720.50,63546.10,63590.00,729.059
1781959500000,63590.00,63630.20,63497.30,63627.80,959.843
1781960400000,63627.70,63627.80,63555.50,63555.60,443.113
1781961300000,63555.50,63592.10,63242.00,63315.10,3284.687
1781962200000,63315.20,63441.30,63310.10,63422.90,1509.025
1781963100000,63422.80,63467.90,63334.40,63368.00,867.598
1781964000000,63368.00,63388.80,63136.20,63185.10,3074.007
1781964900000,63185.20,63347.40,63185.20,63347.40,931.743
1781965800000,63347.40,63515.00,63306.60,63477.30,1291.803
1781966700000,63477.40,64150.00,63465.20,63929.50,9859.029
1781967600000,63929.40,64023.10,63810.00,63983.50,2290.962
1781968500000,63983.40,64370.90,63932.90,64167.00,6705.527
1781969400000,64167.00,64182.00,64042.10,64086.60,1784.438
1781970300000,64086.60,64178.80,64050.00,64139.50,955.154
1781971200000,64139.40,64150.00,63948.00,63973.90,1476.484
1781972100000,63973.90,64077.00,63953.80,63966.70,1386.444
1781973000000,63966.70,64037.90,63875.00,63974.40,1039.188
1781973900000,63974.40,64019.60,63934.80,63999.90,529.516
1781974800000,63999.90,63999.90,63855.40,63925.90,700.620
1781975700000,63925.90,63963.00,63841.40,63962.90,806.517
1781976600000,63962.90,64015.00,63661.90,63828.10,3158.113
1781977500000,63828.00,63864.90,63781.00,63810.70,450.975
1781978400000,63810.80,63899.00,63759.70,63796.40,636.898
1781979300000,63796.40,63854.40,63796.40,63835.80,328.606
1781980200000,63835.80,63859.00,63750.30,63788.10,326.747
1781981100000,63788.10,63813.50,63750.60,63776.40,359.398
1781982000000,63776.30,63893.70,63764.20,63868.20,560.740
1781982900000,63868.20,63899.00,63814.80,63835.50,501.967
1781983800000,63835.50,63940.30,63808.10,63907.90,532.186
1781984700000,63907.90,63919.10,63885.30,63905.50,207.845
1781985600000,63905.50,63945.00,63885.60,63932.60,299.649
1781986500000,63932.50,63944.50,63870.30,63880.90,283.104
1781987400000,63880.90,63890.00,63820.00,63847.40,185.790
1781988300000,63847.40,63908.10,63844.30,63899.40,189.490
1781989200000,63899.40,64029.90,63891.70,63956.70,592.992
1781990100000,63956.60,63969.50,63888.20,63902.80,327.630
1781991000000,63902.90,64020.00,63886.60,63999.90,363.028
1781991900000,64000.00,64066.60,63959.30,63983.00,396.214
1781992800000,63983.00,64143.40,63943.60,64108.40,713.628
1781993700000,64108.40,64306.90,64041.30,64272.90,1129.046
1781994600000,64272.90,64326.00,64217.60,64252.60,890.401
1781995500000,64252.50,64297.80,64224.10,64245.90,492.873
1781996400000,64245.90,64277.60,64219.70,64225.90,597.065
1781997300000,64225.90,64292.90,64225.90,64240.00,356.590
1781998200000,64240.00,64310.30,64230.00,64305.60,409.770
1781999100000,64305.50,64317.60,64250.00,64270.00,368.896
1782000000000,64270.10,64277.80,64217.60,64235.00,547.686
1782000900000,64235.10,64286.00,64217.60,64238.60,924.926
1782001800000,64238.60,64303.00,64217.60,64264.90,451.648
1782002700000,64264.90,64290.00,64220.50,64264.30,486.252
1782003600000,64264.30,64295.80,64217.60,64224.30,393.921
1782004500000,64224.40,64230.60,64217.60,64218.50,225.259
1782005400000,64218.60,64266.50,64199.00,64227.40,1814.014
1782006300000,64227.40,64297.00,64213.50,64221.30,443.308
1782007200000,64221.30,64236.00,64199.00,64235.90,413.396
1782008100000,64235.90,64235.90,64199.00,64208.10,512.753
1782009000000,64208.10,64244.70,64199.00,64216.40,361.330
1782009900000,64216.40,64251.20,64216.40,64219.50,158.916
1782010800000,64219.50,64276.30,64207.00,64276.20,294.954
1782011700000,64276.30,64450.00,64250.30,64323.50,1963.471
1782012600000,64323.50,64436.20,64270.00,64417.20,934.011
1782013500000,64417.20,64417.20,64374.50,64398.80,439.695
1782014400000,64398.80,64404.00,64348.40,64374.80,533.870
1782015300000,64374.80,64562.50,64374.80,64500.10,1724.702
1782016200000,64500.20,64568.00,64456.10,64456.10,862.453
1782017100000,64456.10,64456.20,64223.30,64252.70,1301.631
1782018000000,64252.60,64278.80,64200.00,64205.10,765.519
1782018900000,64205.10,64275.60,64199.00,64271.20,805.792
1782019800000,64271.20,64339.70,64256.50,64269.60,520.154
1782020700000,64269.60,64269.70,64202.70,64226.50,582.215
1782021600000,64226.60,64231.60,64168.70,64186.10,788.430
1782022500000,64186.10,64278.30,64180.00,64253.40,611.773
1782023400000,64253.50,64300.00,64223.90,64283.20,256.206
1782024300000,64283.10,64295.30,64260.00,64270.00,217.599
1782025200000,64269.90,64270.00,64217.40,64222.70,324.380
1782026100000,64222.60,64240.00,64143.20,64147.40,1536.746
1782027000000,64147.40,64222.80,64143.20,64222.80,795.770
1782027900000,64222.70,64233.30,64147.80,64170.10,538.729
1782028800000,64170.00,64204.80,64088.30,64098.40,1560.169
1782029700000,64098.30,64100.00,64018.20,64022.50,935.970
1782030600000,64022.60,64044.80,63871.30,63960.00,1649.495
1782031500000,63960.00,63988.00,63894.50,63987.90,1026.802
1782032400000,63987.90,63998.00,63934.90,63945.20,844.451
1782033300000,63945.20,64066.70,63928.40,64020.10,788.683
1782034200000,64020.20,64224.50,64020.20,64115.10,1244.490
1782035100000,64115.00,64209.80,64085.60,64189.80,991.020
1782036000000,64189.80,64264.00,64175.50,64249.70,966.937
1782036900000,64249.60,64364.30,64216.20,64277.90,1044.078
1782037800000,64277.90,64363.20,64270.00,64317.40,513.896
1782038700000,64317.40,64384.00,64287.60,64338.90,1487.689
1782039600000,64339.00,64453.30,64305.70,64386.30,1202.775
1782040500000,64386.30,64386.30,64077.30,64355.50,1693.807
1782041400000,64355.50,64377.30,64200.00,64262.30,788.852
1782042300000,64262.20,64262.30,64080.00,64149.90,1036.075
1782043200000,64149.80,64208.70,64025.60,64052.60,849.279
1782044100000,64052.50,64083.00,63956.80,63985.90,1528.071
1782045000000,63985.90,64064.30,63916.00,64022.60,1172.465
1782045900000,64022.50,64197.30,64016.00,64161.10,1098.360
1782046800000,64161.10,64161.10,64078.60,64090.00,663.667
1782047700000,64090.10,64157.70,64090.00,64136.20,424.875
1782048600000,64136.20,64140.00,63981.20,64020.10,840.422
1782049500000,64020.10,64123.90,64014.60,64123.20,595.650
1782050400000,64123.20,64128.30,64028.60,64046.30,513.750
1782051300000,64046.30,64065.20,63978.00,64009.20,447.429
1782052200000,64009.10,64063.60,63969.70,64028.10,394.919
1782053100000,64028.20,64123.80,63981.50,64120.00,433.693
1782054000000,64120.00,64273.60,64081.50,64174.80,1119.689
1782054900000,64174.80,64250.00,64154.50,64227.50,421.836
1782055800000,64227.40,64337.30,64166.00,64268.80,1020.793
1782056700000,64268.80,64286.90,64190.90,64200.30,368.756
1782057600000,64200.20,64225.50,64074.30,64118.90,905.334
1782058500000,64118.90,64231.60,64087.50,64159.90,506.620
1782059400000,64159.80,64170.60,64013.00,64084.00,818.606
1782060300000,64084.00,64188.00,64078.40,64122.30,366.936
1782061200000,64122.20,64197.10,64089.50,64179.90,373.201
1782062100000,64180.00,64184.80,64075.60,64075.60,198.655
1782063000000,64075.60,64107.50,64046.40,64100.90,430.972
1782063900000,64101.00,64163.60,64100.90,64114.60,336.966
1782064800000,64114.60,64133.80,63907.40,63979.40,1029.110
1782065700000,63979.40,64037.10,63975.00,64014.40,257.192
1782066600000,64014.40,64221.00,64006.90,64153.20,783.887
1782067500000,64153.30,64188.00,64109.90,64180.00,449.442
1782068400000,64180.10,64284.90,64135.10,64187.00,646.111
1782069300000,64187.00,64214.70,64165.70,64195.10,163.580
1782070200000,64195.10,64214.90,64145.10,64185.60,206.963
1782071100000,64185.70,64204.20,64150.40,64173.60,189.539
1782072000000,64173.70,64243.40,64103.80,64139.60,447.253
1782072900000,64139.60,64142.50,64030.00,64088.50,320.328
1782073800000,64088.60,64106.90,63933.60,63949.90,579.493
1782074700000,63949.80,63954.70,63641.30,63824.80,3437.541
1782075600000,63824.80,63849.80,63492.90,63601.60,2883.357
1782076500000,63601.60,63762.10,63475.30,63668.10,2263.773
1782077400000,63668.10,63950.00,63668.10,63864.00,1362.888
1782078300000,63864.00,63904.40,63745.10,63778.20,710.199
1782079200000,63778.10,63832.80,63543.00,63608.90,1767.982
1782080100000,63609.00,63762.90,63606.30,63701.00,1486.252
1782081000000,63700.80,63700.80,63552.40,63648.70,987.831
1782081900000,63648.70,63840.00,63633.00,63775.30,774.968
1782082800000,63775.30,63775.30,63590.20,63681.70,906.747
1782083700000,63681.80,63771.50,63595.10,63604.10,1052.905
1782084600000,63604.10,63631.80,63264.10,63295.10,4626.994
1782085500000,63295.10,63362.00,63220.00,63287.10,1510.099
1782086400000,63287.20,63569.40,63286.20,63482.40,2098.213
1782087300000,63482.30,63737.80,63471.70,63698.90,1754.245
1782088200000,63699.00,64076.00,63667.10,63884.10,2934.998
1782089100000,63884.00,63978.50,63702.20,63867.20,1536.912
1782090000000,63867.30,64030.40,63818.00,63864.70,1643.477
1782090900000,63864.70,64788.00,63864.70,64618.40,8340.831
1782091800000,64618.40,64688.00,64338.70,64487.60,4195.025
1782092700000,64487.60,64666.60,64446.70,64574.50,1932.820
1782093600000,64574.50,64643.70,64458.40,64519.90,1449.622
1782094500000,64520.00,64615.90,64477.00,64510.20,814.461
1782095400000,64510.10,64555.00,64433.00,64460.20,531.428
1782096300000,64460.10,64470.00,64213.80,64226.50,1890.894
1782097200000,64226.50,64228.50,63857.10,64017.10,3831.450
1782098100000,64017.00,64434.60,64017.00,64255.10,1980.730
1782099000000,64255.10,64412.40,64130.00,64147.70,939.102
1782099900000,64147.70,64180.00,63881.20,63935.10,2087.355
1782100800000,63935.10,63985.10,63833.40,63935.20,1462.837
1782101700000,63935.10,63999.00,63866.50,63935.50,895.020
1782102600000,63935.40,64031.20,63920.00,63925.20,815.499
1782103500000,63925.10,64085.40,63921.20,64063.60,814.130
1782104400000,64063.50,64263.00,64050.60,64253.80,1245.213
1782105300000,64253.70,64254.90,64173.00,64209.30,754.266
1782106200000,64209.40,64311.80,64143.50,64236.40,1020.579
1782107100000,64236.40,64238.80,64149.00,64219.50,554.052
1782108000000,64219.50,64299.00,64113.00,64190.60,723.914
1782108900000,64190.60,64205.10,64046.80,64093.90,641.893
1782109800000,64093.90,64123.10,63967.40,63977.30,753.737
1782110700000,63977.20,64021.30,63912.80,63960.70,754.013
1782111600000,63960.60,64230.10,63931.00,64184.80,1145.047
1782112500000,64184.70,64278.70,64170.50,64232.50,1003.480
1782113400000,64232.50,64384.30,64215.40,64228.20,1379.517
1782114300000,64228.30,64248.90,64137.10,64187.90,780.305
1782115200000,64188.00,64295.60,64080.00,64295.50,1010.068
1782116100000,64295.50,64332.40,64163.90,64168.80,535.760
1782117000000,64168.70,64242.80,64014.90,64235.40,914.012
1782117900000,64235.30,64265.00,64071.40,64133.80,623.224
1782118800000,64133.90,64232.50,64115.00,64157.90,389.050
1782119700000,64157.90,64174.00,64066.00,64086.70,383.977
1782120600000,64086.70,64160.90,64019.00,64094.80,633.055
1782121500000,64094.70,64119.20,64059.30,64114.80,354.059
1782122400000,64114.70,64250.00,64095.80,64186.90,536.793
1782123300000,64186.90,64215.10,64115.80,64148.90,332.705
1782124200000,64148.90,64184.20,64044.10,64055.10,370.762
1782125100000,64055.10,64147.70,64055.10,64109.80,328.338
1782126000000,64109.90,64382.60,64064.50,64280.40,1800.610
1782126900000,64280.40,64447.90,64197.50,64337.10,2035.597
1782127800000,64337.10,64732.50,64337.10,64592.20,3922.674
1782128700000,64592.20,64750.00,64542.00,64624.30,1771.917
1782129600000,64624.20,64880.00,64545.70,64719.90,4528.404
1782130500000,64719.90,64957.90,64661.50,64920.00,2658.281
1782131400000,64919.90,65152.40,64805.90,65030.70,4720.555
1782132300000,65030.60,65199.00,64955.10,65120.10,2793.474
1782133200000,65120.00,65175.00,65001.70,65113.00,2347.855
1782134100000,65113.10,65132.20,64915.60,64966.80,1749.797
1782135000000,64966.90,65454.60,64944.80,65373.70,6340.214
1782135900000,65373.70,65565.70,65333.00,65548.00,4790.966
1782136800000,65547.90,65597.20,65250.00,65269.90,3955.138
1782137700000,65270.00,65278.40,64937.50,64937.50,3874.616
1782138600000,64937.60,65050.10,64820.60,64880.10,4779.386
1782139500000,64880.10,65021.90,64802.30,64943.00,2331.887
1782140400000,64943.10,65117.20,64880.00,65050.70,1571.135
1782141300000,65050.80,65086.80,64900.00,65022.20,1230.350
1782142200000,65022.20,65098.40,64986.90,65034.50,991.978
1782143100000,65034.50,65048.80,64722.20,64808.00,2741.889
1782144000000,64808.00,64835.60,64625.10,64705.60,3115.956
1782144900000,64705.70,64766.90,64590.00,64661.40,1891.376
1782145800000,64661.50,64669.80,64515.30,64555.10,1571.257
1782146700000,64555.10,64779.20,64481.00,64695.70,2142.412
1782147600000,64695.80,64746.40,64600.00,64652.90,744.964
1782148500000,64653.00,64676.30,64501.50,64504.60,847.272
1782149400000,64504.50,64504.50,64355.00,64399.90,2429.403
1782150300000,64400.00,64624.70,64400.00,64580.60,1276.690
1782151200000,64580.60,64708.00,64580.50,64650.00,984.198
1782152100000,64650.10,64697.40,64548.30,64578.20,788.571
1782153000000,64578.20,64600.00,64469.20,64491.10,737.566
1782153900000,64491.10,64500.00,64249.60,64312.90,2964.396
1782154800000,64312.90,64396.80,64278.40,64382.70,1392.272
1782155700000,64382.70,64413.30,64263.00,64323.70,1244.166
1782156600000,64323.70,64426.90,64320.30,64374.60,609.806
1782157500000,64374.60,64475.80,64240.00,64447.90,1416.580
1782158400000,64450.60,64637.10,64439.80,64496.20,2080.965
1782159300000,64496.20,64519.10,64326.00,64382.50,602.791
1782160200000,64382.50,64474.60,64371.10,64457.40,604.144
1782161100000,64457.40,64457.40,64364.40,64409.80,346.407
1782162000000,64409.80,64461.00,64309.20,64371.80,483.930
1782162900000,64371.80,64371.90,64220.00,64273.00,665.794
1782163800000,64272.90,64304.40,64112.10,64155.60,1480.843
1782164700000,64155.60,64291.00,64139.30,64291.00,457.468
1782165600000,64291.00,64370.80,64233.50,64273.70,656.077
1782166500000,64273.70,64285.20,63863.00,64007.00,2737.168
1782167400000,64006.90,64115.00,63758.30,63817.40,2815.617
1782168300000,63817.40,63976.80,63800.10,63948.40,1336.571
1782169200000,63948.50,63989.40,63864.70,63910.80,1220.457
1782170100000,63910.80,64030.70,63843.80,64012.10,1009.893
1782171000000,64012.10,64012.10,63921.90,63959.00,632.870
1782171900000,63959.00,64019.40,63919.50,63990.20,501.537
1782172800000,63990.10,64005.90,63862.70,63931.00,880.469
1782173700000,63931.10,63981.20,63803.20,63831.20,791.828
1782174600000,63831.20,64086.20,63831.20,64078.20,932.502
1782175500000,64078.30,64130.00,64016.40,64119.40,1286.509
1782176400000,64119.40,64242.80,64100.00,64179.80,1749.126
1782177300000,64179.80,64234.70,64110.80,64172.90,859.871
1782178200000,64172.90,64209.50,63968.00,64026.40,1069.336
1782179100000,64026.40,64153.30,63852.50,64125.20,1679.739
1782180000000,64125.10,64159.30,64005.50,64086.20,663.214
1782180900000,64086.10,64196.90,64086.10,64137.60,519.798
1782181800000,64137.60,64221.80,64124.60,64170.90,539.606
1782182700000,64170.80,64247.20,64126.30,64165.90,872.143
1782183600000,64165.80,64172.20,63933.30,63990.30,1577.604
1782184500000,63990.20,64076.10,63980.20,64068.70,533.622
1782185400000,64068.80,64068.80,63934.20,63964.90,578.233
1782186300000,63964.80,64056.40,63960.90,64037.30,409.955
1782187200000,64037.20,64068.00,63979.30,64026.40,486.413
1782188100000,64026.50,64027.40,63874.00,63954.20,736.317
1782189000000,63954.10,63954.10,63770.00,63783.40,1551.745
1782189900000,63783.40,63840.20,63569.20,63594.90,2938.458
1782190800000,63594.80,63707.50,63577.00,63593.80,1724.366
1782191700000,63593.80,63656.00,63365.20,63450.00,3637.904
1782192600000,63450.00,63494.00,63350.00,63409.80,1533.429
1782193500000,63409.90,63428.70,63322.00,63372.10,1804.122
1782194400000,63372.00,63374.40,63086.00,63184.60,4483.820
1782195300000,63184.60,63259.40,62532.40,62740.00,12153.698
1782196200000,62740.00,62962.80,62638.40,62913.30,6872.226
1782197100000,62913.20,63047.00,62876.90,62905.50,1933.518
1782198000000,62905.50,63036.90,62850.30,62998.40,1648.961
1782198900000,62998.40,63070.10,62945.00,62966.30,1100.816
1782199800000,62966.30,63003.60,62838.40,62863.20,1718.544
1782200700000,62863.30,62960.60,62828.00,62849.20,1392.154
1782201600000,62849.30,62916.50,62606.10,62638.80,2635.793
1782202500000,62638.80,62655.80,61870.00,61999.70,14488.312
1782203400000,61999.70,62423.20,61988.10,62350.10,5875.119
1782204300000,62350.10,62433.00,62272.30,62353.70,2192.499
1782205200000,62353.60,62435.90,62313.30,62405.70,1288.488
1782206100000,62405.80,62482.00,62405.70,62480.10,1323.946
1782207000000,62480.00,62480.10,62309.00,62333.10,1589.456
1782207900000,62333.10,62392.80,62313.30,62350.20,675.746
1782208800000,62350.30,62563.90,62350.20,62430.00,1671.755
1782209700000,62430.00,62430.00,62282.50,62332.80,1031.620
1782210600000,62332.80,62354.00,62207.10,62234.20,1385.926
1782211500000,62234.20,62324.70,62215.30,62290.40,1343.460
1782212400000,62290.40,62387.00,62289.20,62355.10,994.147
1782213300000,62355.10,62559.90,62355.00,62515.10,1932.159
1782214200000,62515.10,62600.00,62510.20,62533.30,1866.193
1782215100000,62533.20,62576.00,62390.50,62478.50,1171.924
1782216000000,62478.40,62531.60,62356.90,62404.00,1047.732
1782216900000,62404.00,62424.50,62308.20,62380.00,866.305
1782217800000,62380.00,62452.40,62268.40,62308.70,1212.983
1782218700000,62308.70,62313.40,62157.00,62227.90,2754.459
1782219600000,62228.00,62260.70,62041.00,62154.90,3397.614
1782220500000,62154.90,62155.00,61978.00,62023.50,1980.797
1782221400000,62023.50,62431.30,61916.90,62366.00,6363.085
1782222300000,62365.90,62513.40,62236.80,62446.60,3329.042
1782223200000,62446.50,62734.80,62396.20,62702.50,3774.266
1782224100000,62702.50,62837.10,62420.40,62547.50,4382.874
1782225000000,62547.60,62757.80,62422.20,62488.20,2457.069
1782225900000,62488.30,62581.90,62359.20,62462.80,3555.172
1782226800000,62462.80,62480.30,62280.00,62355.20,2914.850
1782227700000,62355.10,62355.10,62161.20,62247.50,1639.287
1782228600000,62247.40,62466.50,62242.00,62262.30,1458.204
1782229500000,62262.30,62457.40,62171.20,62455.80,1497.296
1782230400000,62455.90,62812.20,62393.40,62759.00,5722.905
1782231300000,62758.90,62801.00,62541.10,62557.00,1612.749
1782232200000,62557.00,62634.90,62550.00,62595.10,589.022
1782233100000,62595.20,62614.70,62458.40,62522.90,738.386
1782234000000,62522.90,62529.10,62340.00,62401.50,1153.781
1782234900000,62401.40,62642.30,62400.00,62616.80,722.567
1782235800000,62616.80,62668.70,62466.60,62500.10,733.077
1782236700000,62500.10,62528.30,62301.70,62330.00,875.320
1782237600000,62330.00,62420.00,62242.20,62340.50,1001.785
1782238500000,62340.50,62383.60,62291.60,62322.20,589.041
1782239400000,62322.20,62322.20,62118.40,62125.50,1399.780
