timestamp,buy_sell_ratio,buy_vol,sell_vol
1783017900000,1.3709,25796.9700,18817.6200
1783018200000,0.4221,4297.6500,10181.6000
1783018500000,0.4505,8410.7300,18671.8200
1783018800000,1.9049,32910.4800,17276.6200
1783019100000,0.7389,42004.6200,56848.0700
1783019400000,1.2101,17961.2700,14843.1400
1783019700000,0.2829,10423.2700,36842.4200
1783020000000,0.5259,11600.3800,22056.6400
1783020300000,1.1047,18840.3600,17054.1600
1783020600000,1.1117,17967.8000,16162.4100
1783020900000,1.6855,24790.3700,14708.0400
1783021200000,0.4436,7096.0900,15997.3400
1783021500000,0.7196,10055.1500,13973.6900
1783021800000,1.1826,59446.5900,50267.8300
1783022100000,0.9237,28169.8100,30497.9300
1783022400000,0.6606,11916.0500,18038.7900
1783022700000,0.7448,7579.3000,10175.7400
1783023000000,0.1833,1310.7200,7152.5900
1783023300000,0.3947,4533.6200,11486.1200
1783023600000,0.2193,6515.9900,29711.1000
1783023900000,0.5272,17133.8600,32502.5600
1783024200000,1.0291,10438.8900,10143.7500
1783024500000,0.6863,7506.6800,10938.5900
1783024800000,0.3882,5958.1100,15349.9900
1783025100000,0.7804,6125.8800,7849.2500
1783025400000,0.4249,4314.8500,10154.8700
1783025700000,1.1255,61840.4500,54944.6300
1783026000000,0.7128,14917.7500,20929.7600
1783026300000,0.3304,2719.8800,8232.5400
1783026600000,0.4538,19974.0700,44018.7100
1783026900000,0.9915,11934.1100,12036.7800
1783027200000,0.4942,3331.4000,6741.6000
1783027500000,0.3109,3534.4600,11367.9700
1783027800000,1.0149,15720.7000,15490.2700
1783028100000,1.1015,6457.3300,5862.1800
1783028400000,0.3790,5306.9700,14003.2400
1783028700000,0.2989,2219.3100,7424.9800
1783029000000,0.3055,5569.0500,18227.0600
1783029300000,0.4906,7393.0600,15070.2200
1783029600000,0.6949,11139.7000,16031.7800
1783029900000,0.5009,6004.5000,11986.7800
1783030200000,0.2321,6476.3600,27907.4400
1783030500000,1.1138,11630.3300,10442.3200
1783030800000,0.5172,11513.6800,22259.8300
1783031100000,0.4921,7726.5700,15701.1000
1783031400000,0.4383,8885.9000,20274.0200
1783031700000,1.0832,8793.1500,8117.7700
1783032000000,0.4181,6435.5400,15392.0700
1783032300000,0.8634,7201.7400,8341.0400
1783032600000,2.2499,35741.1800,15885.4400
1783032900000,0.7878,16169.2100,20523.8400
1783033200000,1.0946,18342.6000,16756.8000
1783033500000,0.6164,10225.1000,16587.4300
1783033800000,0.2366,3509.4900,14831.3300
1783034100000,0.6588,10410.4300,15802.0800
1783034400000,2.9495,25627.2900,8688.5800
1783034700000,2.2342,17047.0600,7629.8900
1783035000000,1.3347,16850.7400,12624.7300
1783035300000,0.9836,18869.5800,19183.7100
1783035600000,1.0726,6376.3500,5944.5900
1783035900000,2.2810,26023.4600,11408.8400
