timestamp,buy_sell_ratio,buy_vol,sell_vol
1783024500000,1.6690,17256.8800,10339.3800
1783024800000,0.8595,6116.9500,7117.0600
1783025100000,2.7536,14115.1000,5126.1000
1783025400000,0.6565,7686.5200,11707.8200
1783025700000,2.6831,45818.1700,17076.5000
1783026000000,0.5786,15395.3000,26609.9200
1783026300000,1.0130,12098.0900,11942.3600
1783026600000,0.8202,19087.2000,23270.3800
1783026900000,0.5681,8763.4000,15424.9600
1783027200000,1.5360,9574.7200,6233.6600
1783027500000,0.2744,1935.0200,7052.1400
1783027800000,0.6628,25560.7300,38564.0500
1783028100000,0.6392,6903.4900,10799.8300
1783028400000,0.6094,15534.0400,25491.8500
1783028700000,0.5436,30329.7900,55796.9700
1783029000000,1.5846,20288.7500,12803.3300
1783029300000,1.2241,8803.6000,7191.6400
1783029600000,1.0416,32483.2000,31184.9100
1783029900000,0.7250,9197.7800,12686.3400
1783030200000,0.4442,10123.9600,22792.2900
1783030500000,1.1523,42465.3500,36853.0900
1783030800000,1.0131,14292.9400,14108.5400
1783031100000,0.6434,3916.2400,6087.0400
1783031400000,0.7391,13176.2600,17828.0000
1783031700000,0.7380,15042.2600,20383.3700
1783032000000,1.0900,7402.5700,6791.3000
1783032300000,0.6519,5238.1400,8034.7700
1783032600000,1.4983,38588.9500,25755.5500
1783032900000,1.1039,21526.2000,19499.4200
1783033200000,1.7361,25872.5900,14903.0700
1783033500000,1.8781,13880.4600,7390.6600
1783033800000,0.7290,8203.3400,11252.1600
1783034100000,1.1631,13443.2100,11558.2600
1783034400000,1.4898,11267.6600,7563.1000
1783034700000,1.0998,9792.9000,8904.3500
1783035000000,1.4056,19186.8300,13650.6800
1783035300000,1.2229,21480.4100,17564.6400
1783035600000,1.2655,6944.2400,5487.3500
1783035900000,1.1632,7649.4300,6576.2400
1783036200000,2.0854,19112.0400,9164.4900
1783036500000,0.7071,11843.4500,16750.3700
1783036800000,1.0443,29686.2100,28427.7100
1783037100000,0.7885,13419.8600,17018.7600
1783037400000,1.0132,21740.3800,21457.2700
1783037700000,0.6602,17629.1500,26700.7800
1783038000000,1.2736,17657.0800,13863.7600
1783038300000,1.0800,9989.3400,9249.3600
1783038600000,1.3799,25477.4900,18462.7500
1783038900000,1.2128,18512.1600,15263.6900
1783039200000,1.1833,26423.6100,22330.8500
1783039500000,0.8922,24993.6500,28012.3900
1783039800000,0.6480,17544.0500,27075.3200
1783040100000,0.5787,27279.0000,47137.2700
1783040400000,0.8493,26057.9100,30680.0800
1783040700000,1.7367,76978.1000,44323.6300
1783041000000,1.2964,52295.2100,40339.8500
1783041300000,0.9904,30995.8500,31297.6700
1783041600000,1.4025,36471.1900,26004.8000
1783041900000,1.2814,25780.5700,20119.6800
1783042200000,1.6630,41519.5500,24966.7700
1783042500000,1.8516,112013.0600,60495.7200
1783042800000,1.3081,42073.0400,32164.1300
1783043100000,1.7358,41569.8900,23948.3400
1783043400000,2.1472,68331.1100,31822.7600
1783043700000,1.1000,22024.5600,20021.6700
1783044000000,1.0338,31166.5200,30147.3400
1783044300000,0.7320,21733.4800,29690.9500
1783044600000,0.4740,17315.1000,36529.7200
1783044900000,1.3352,16920.2900,12672.6500
1783045200000,1.0797,12159.8900,11262.5300
1783045500000,0.3827,27096.2700,70803.7400
1783045800000,0.9798,62944.7300,64244.9800
1783046100000,0.8048,36957.0900,45919.7300
1783046400000,0.6624,20807.9300,31412.9000
1783046700000,0.6794,32153.8800,47326.0100
1783047000000,1.7482,21904.6500,12530.0000
1783047300000,0.9283,12920.9200,13919.1200
1783047600000,0.9518,30420.0600,31962.2000
1783047900000,0.6840,33728.2000,49311.7800
1783048200000,0.8010,49069.9400,61258.3100
1783048500000,1.3784,36562.5100,26525.3300
1783048800000,2.2955,64710.6600,28189.8300
1783049100000,1.2911,33690.2600,26094.2100
